full_text,created_at,full_text_preprocessed,Topik
Tegas!! Presiden Prabowo tinjau banjir Aceh Tamiang desak pengawasan ketat pembalakan liar. #SemuaTanganiBencana https://t.co/HqZkfPYZTF,2025-12-15 05:57:40+00:00,tegas presiden prabowo tinjau banjir aceh tamiang desak pengawasan ketat pembalakan liar semuatanganibencana,76
Presiden sampe kunjungi aceh 3x lohh buat ngecek keadaan pengungsi disana #SemuaTanganiBencana https://t.co/P3IDTgR5O8,2025-12-15 05:57:43+00:00,presiden sampe kunjungi aceh x lohh buat ngecek keadaan pengungsi disana semuatanganibencana,4
Presiden ingin pembangunan hunian tetap bagi seluruh warga terdampak bencana di Sumatra prosesnya secepat mungkin diselesaikan #SemuaTanganiBencana https://t.co/nWSIPUufFW,2025-12-15 05:57:44+00:00,presiden ingin pembangunan hunian tetap bagi seluruh warga terdampak bencana di sumatra prosesnya secepat mungkin diselesaikan semuatanganibencana,127
Kedaulatan negara sudah terancam secara nyata. Aksi Brutal 15 WN China Bersenjata Serang TNI di Area Tambang Emas https://t.co/xan4LcPZaO,2025-12-15 05:57:49+00:00,kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas,36
Salut sama pak presiden bener bner tanggap menangani bencana #SemuaTanganiBencana https://t.co/lCNNnYqAaE,2025-12-15 05:58:09+00:00,salut sama pak presiden bener bner tanggap menangani bencana semuatanganibencana,-1
@msaid_didu PS cuma presiden omon2 doang tdk lebih dari itu.,2025-12-15 05:58:26+00:00,ps cuma presiden omon doang tdk lebih dari itu,-1
Presiden ke aceh untuk ke 3 kalinya buat ngecek keadaan pengungsi disana #SemuaTanganiBencana https://t.co/qC9tsiPfSo,2025-12-15 05:58:30+00:00,presiden ke aceh untuk ke kalinya buat ngecek keadaan pengungsi disana semuatanganibencana,4
Presiden Prabowo membuktikan kepedulian nyata dengan membantu penanganan bencana di Sumatera melalui pemulihan akses Jalan Dan jembatan. #SemuaTanganiBencana https://t.co/y5407QwNUi,2025-12-15 05:58:40+00:00,presiden prabowo membuktikan kepedulian nyata dengan membantu penanganan bencana di sumatera melalui pemulihan akses jalan dan jembatan semuatanganibencana,6
Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,2025-12-15 05:58:41+00:00,pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora,104
@susipudjiastuti @prabowo Bu Susi bukankah presiden nya ga bisa baca? Saudara kami di Aceh sedang kesulitan air bersih bahan pangan langka kelaparan dimana mana listrik padam dan segalanya serba kekurangan,2025-12-15 05:58:41+00:00,bu susi bukankah presiden nya ga bisa baca saudara kami di aceh sedang kesulitan air bersih bahan pangan langka kelaparan dimana mana listrik padam dan segalanya serba kekurangan,138
Presiden menegaskan pentingnya menjaga kelestarian lingkungan sebagai langkah pencegahan bencana di masa mendatang #SemuaTanganiBencana https://t.co/KOGKToZOcN,2025-12-15 05:58:46+00:00,presiden menegaskan pentingnya menjaga kelestarian lingkungan sebagai langkah pencegahan bencana di masa mendatang semuatanganibencana,-1
Banjir Aceh Tamiang jadi perhatian. Presiden Prabowo minta pembalakan liar diawasi lebih ketat. #SemuaTanganiBencana https://t.co/WyMrm1BzPW,2025-12-15 05:58:51+00:00,banjir aceh tamiang jadi perhatian presiden prabowo minta pembalakan liar diawasi lebih ketat semuatanganibencana,76
Luar biasa Presiden Prabowo sampe kunjungi aceh 3x lohh buat ngecek keadaan pengungsi disana #SemuaTanganiBencana https://t.co/TYh91W9LoH,2025-12-15 05:59:08+00:00,luar biasa presiden prabowo sampe kunjungi aceh x lohh buat ngecek keadaan pengungsi disana semuatanganibencana,4
MOHON maaf bagi para pembenci Presiden https://t.co/jeI5cLjwWw,2025-12-15 05:59:21+00:00,mohon maaf bagi para pembenci presiden,32
Banjir Aceh Tamiang menjadi pengingat pentingnya kelestarian alam. Presiden Prabowo mendorong semua pihak termasuk daerah untuk serius mengawasi aktivitas penebangan hutan. #SemuaTanganiBencana https://t.co/NTpm2F0Afq,2025-12-15 05:59:34+00:00,banjir aceh tamiang menjadi pengingat pentingnya kelestarian alam presiden prabowo mendorong semua pihak termasuk daerah untuk serius mengawasi aktivitas penebangan hutan semuatanganibencana,4
Syukurlah akhirnya bantuan presiden cair juga #SemuaTanganiBencana https://t.co/gEctG4x8To,2025-12-15 05:59:48+00:00,syukurlah akhirnya bantuan presiden cair juga semuatanganibencana,117
Masyarakat sangat berterima kasih atas kunjungan yang di lakukan oleh pak presiden #SemuaTanganiBencana https://t.co/b2U3WtoIE5,2025-12-15 05:59:56+00:00,masyarakat sangat berterima kasih atas kunjungan yang di lakukan oleh pak presiden semuatanganibencana,-1
Program MBG Bawa Dampak Nyata bagi Warga Lumajang dan Jadi Penggerak Ekonomi dari Bawah Saat ini kata Nanik banyak orang menyerang bahwa program MBG adalah proyek orang partai proyek pejabat proyek rekanan partai. Para mitra pun dituding berkolusi dengan Presiden. Padahal https://t.co/y76WlFogOe,2025-12-15 06:00:00+00:00,program mbg bawa dampak nyata bagi warga lumajang dan jadi penggerak ekonomi dari bawah saat ini kata nanik banyak orang menyerang bahwa program mbg adalah proyek orang partai proyek pejabat proyek rekanan partai para mitra pun dituding berkolusi dengan presiden padahal,137
https://t.co/9mMAst6r9c JAKARTA -- Hasan Nasbi mantan Kepala Kantor Komunikasi Presiden mendapat banyak kritik setelah mengatakan bahwa kebiasaan masyarakat minum kopi https://t.co/YeKBopYMT2} https://t.co/cN0TwaJMU7,2025-12-15 06:00:07+00:00,jakarta hasan nasbi mantan kepala kantor komunikasi presiden mendapat banyak kritik setelah mengatakan bahwa kebiasaan masyarakat minum kopi,-1
Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,2025-12-15 06:00:55+00:00,pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora,104
Kedaulatan negara sudah terancam secara nyata. Aksi Brutal 15 WN China Bersenjata Serang TNI di Area Tambang Emas https://t.co/xan4LcPZaO,2025-12-15 06:01:35+00:00,kedaulatan negara sudah terancam secara nyata aksi brutal wn china bersenjata serang tni di area tambang emas,36
Bantuan Presiden telah cair untuk mendukung penanganan bencana. Pemerintah pusat dan daerah bergerak bersama agar bantuan tepat sasaran dan masyarakat terdampak segera pulih. #SemuaTanganiBencana https://t.co/nSFMBJHtUt,2025-12-15 06:02:27+00:00,bantuan presiden telah cair untuk mendukung penanganan bencana pemerintah pusat dan daerah bergerak bersama agar bantuan tepat sasaran dan masyarakat terdampak segera pulih semuatanganibencana,6
#SemuaTanganiBencana termasuk Presiden Prabowo yang mendesak pengawasan ketat agar tak terjadi pembalakan liar https://t.co/HJPqWReIgF,2025-12-15 06:02:38+00:00,semuatanganibencana termasuk presiden prabowo yang mendesak pengawasan ketat agar tak terjadi pembalakan liar,76
Alhamdulillah bantuan presiden sudah cair #SemuaTanganiBencana https://t.co/XS5lfEy3FU,2025-12-15 06:02:48+00:00,alhamdulillah bantuan presiden sudah cair semuatanganibencana,117
Melaksanakan instruksi presiden TNI POLRI dan PLN berkolaborasi pulihkan listrik pasca bencana. Saatnya bahu membahu bergotong royong pulihkan Aceh dan Sumatera. #LekasPulihIndonesiaku https://t.co/NapDHfTseB,2025-12-15 06:02:58+00:00,melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu bergotong royong pulihkan aceh dan sumatera lekaspulihindonesiaku,128
Bantuan Presiden Sudah Cair Provinsi Dapat Rp 20 M Kabupaten / Kota Rp 4Miliar Ini Perinciannya #SemuaTanganiBencana https://t.co/N3iFgwvpyW,2025-12-15 06:03:02+00:00,bantuan presiden sudah cair provinsi dapat rp m kabupaten kota rp miliar ini perinciannya semuatanganibencana,117
Saat meninjau banjir di Aceh Tamiang Presiden Prabowo menekankan bahwa menjaga lingkungan adalah langkah nyata mencegah bencana di masa depan. #SemuaTanganiBencana https://t.co/FOSDjiyK0t,2025-12-15 06:03:09+00:00,saat meninjau banjir di aceh tamiang presiden prabowo menekankan bahwa menjaga lingkungan adalah langkah nyata mencegah bencana di masa depan semuatanganibencana,-1
Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,2025-12-15 06:03:19+00:00,pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora,131
Presiden Prabowo meminta semua pihak termasuk Pemda untuk meningkatkan pengawasan terhadap penebangan hutan ilegal. Ini adalah langkah pencegahan jangka panjang. Mari bersama-sama jaga hutan kita! #SemuaTanganiBencana https://t.co/QQ7NH3u8W8,2025-12-15 06:03:27+00:00,presiden prabowo meminta semua pihak termasuk pemda untuk meningkatkan pengawasan terhadap penebangan hutan ilegal ini adalah langkah pencegahan jangka panjang mari bersamasama jaga hutan kita semuatanganibencana,4
Luar biasa bantuan Presiden kepada korban bencana di Aceh dan Sumatera. sanggat membantu banget #SemuaTanganiBencana https://t.co/tt0KeG8NGZ,2025-12-15 06:03:28+00:00,luar biasa bantuan presiden kepada korban bencana di aceh dan sumatera sanggat membantu banget semuatanganibencana,0
Terima kasih Pak Presiden semoga masyarakat terdampak segera bangkit. #SemuaTanganiBencana https://t.co/xanzWmk38L,2025-12-15 06:04:30+00:00,terima kasih pak presiden semoga masyarakat terdampak segera bangkit semuatanganibencana,-1
#SemuaTanganiBencana qsaat pak presiden kunjungan pengungsi korban bencana ac h yg ketiga kalinya https://t.co/TFMkACkWCm,2025-12-15 06:04:40+00:00,semuatanganibencana qsaat pak presiden kunjungan pengungsi korban bencana ac h yg ketiga kalinya,4
Kepedulian bapak Presiden terhadap masyarakat yg terkena bencana patut d apresiasi kunjungan sampai 3 kali #SemuaTanganiBencana https://t.co/zLyIWGgB8Q,2025-12-15 06:05:08+00:00,kepedulian bapak presiden terhadap masyarakat yg terkena bencana patut d apresiasi kunjungan sampai kali semuatanganibencana,-1
Bapak Presiden Menetapkan Status Bencana Nasional Sumatera Kewajiban Negara Bukan Pilihan Politik. Dalam negara hukum keputusan berpihak keselamatan rakyat adalah kewajiban konstitusional bkn sekadar pilihan politik. Ragu menyebut bencana nasional https://t.co/yyzRzMGHFx https://t.co/f1Ew0nXAqE,2025-12-15 06:05:15+00:00,bapak presiden menetapkan status bencana nasional sumatera kewajiban negara bukan pilihan politik dalam negara hukum keputusan berpihak keselamatan rakyat adalah kewajiban konstitusional bkn sekadar pilihan politik ragu menyebut bencana nasional,-1
#SemuaTanganiBencana Presiden prabowo menekankan pentingnya menjaga kelestarian alam sebagai pencegahan bencana banjir https://t.co/i1xsvU0xR6,2025-12-15 06:05:26+00:00,semuatanganibencana presiden prabowo menekankan pentingnya menjaga kelestarian alam sebagai pencegahan bencana banjir,117
Tinjau banjir aceh tamiang presiden prabowo desak pengawasan ketat pembalakan liar #SemuaTanganiBencana https://t.co/513iZ6zOdd,2025-12-15 06:05:28+00:00,tinjau banjir aceh tamiang presiden prabowo desak pengawasan ketat pembalakan liar semuatanganibencana,76
presiden prabowo desak pengawasan ketet adanya pembalakan liar untuk menjaga kelestarian lingkungan #SemuaTanganiBencana https://t.co/KPjfHEZeFP,2025-12-15 06:05:35+00:00,presiden prabowo desak pengawasan ketet adanya pembalakan liar untuk menjaga kelestarian lingkungan semuatanganibencana,76
Kepedulian Presiden Prabowo terlihat saat turun langsung ke lokasi banjir Aceh Tamiang dan mengingatkan pentingnya pengawasan ketat pembalakan liar demi keselamatan masyarakat. #SemuaTanganiBencana https://t.co/tvbOmxmfoN,2025-12-15 06:05:39+00:00,kepedulian presiden prabowo terlihat saat turun langsung ke lokasi banjir aceh tamiang dan mengingatkan pentingnya pengawasan ketat pembalakan liar demi keselamatan masyarakat semuatanganibencana,76
#SemuaTanganiBencana Bantuan Presiden sudah cair untuk penanganan bencana ini menunjukkan kalau pemerintah sangat cepat dalam penanganan bencana https://t.co/OkTxT9u2sl,2025-12-15 06:05:53+00:00,semuatanganibencana bantuan presiden sudah cair untuk penanganan bencana ini menunjukkan kalau pemerintah sangat cepat dalam penanganan bencana,6
Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,2025-12-15 06:05:53+00:00,pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora,77
Pencairan bantuan Presiden menjadi langkah konkret memperkuat penanganan bencana di daerah. Harapannya pemulihan berjalan cepat dan kebutuhan warga terpenuhi. #SemuaTanganiBencana https://t.co/AZe6TLXOMo,2025-12-15 06:06:06+00:00,pencairan bantuan presiden menjadi langkah konkret memperkuat penanganan bencana di daerah harapannya pemulihan berjalan cepat dan kebutuhan warga terpenuhi semuatanganibencana,6
new year wish bukannya semoga tahun ini lebih baik dari tahun kemarin tapi semoga indonesia ganti presiden wapres,2025-12-15 06:06:31+00:00,new year wish bukannya semoga tahun ini lebih baik dari tahun kemarin tapi semoga indonesia ganti presiden wapres,-1
Bantuan presiden sudah cair provinsi dapat 20 M kabupaten kota dapat 4 M #SemuaTanganiBencana https://t.co/YLFFz3htqo,2025-12-15 06:06:39+00:00,bantuan presiden sudah cair provinsi dapat m kabupaten kota dapat m semuatanganibencana,117
Bencana bukan hanya soal penanganan tapi juga pencegahan. Presiden Prabowo di Aceh Tamiang menegaskan perlunya menjaga hutan agar banjir tidak terus berulang. #SemuaTanganiBencana https://t.co/ubE0Yjw3di,2025-12-15 06:06:48+00:00,bencana bukan hanya soal penanganan tapi juga pencegahan presiden prabowo di aceh tamiang menegaskan perlunya menjaga hutan agar banjir tidak terus berulang semuatanganibencana,6
Kayak sudah gak ada harganya TNI di mata mereka. Gimana ini Pak Presiden @prabowo ? Apakah akan begini-begini terus untuk kedepannya???,2025-12-15 06:06:57+00:00,kayak sudah gak ada harganya tni di mata mereka gimana ini pak presiden apakah akan beginibegini terus untuk kedepannya,2
Presiden Prabowo Sudah Sampaikan Bahwa Pemerintah Pasti akan turun dan membantu https://t.co/wOXnpSeTPI,2025-12-15 06:06:58+00:00,presiden prabowo sudah sampaikan bahwa pemerintah pasti akan turun dan membantu,-1
@MuhammadTuhasan Anis next presiden lebih mampu mengayomi,2025-12-15 06:07:18+00:00,anis next presiden lebih mampu mengayomi,15
wah ternyata bantuan presiden sebanyak 24M total udah cair loh #SemuaTanganiBencana https://t.co/LZkxOnI39K,2025-12-15 06:07:58+00:00,wah ternyata bantuan presiden sebanyak m total udah cair loh semuatanganibencana,117
@dee__1209 Bentarrr...lg interkom presiden uganda dulu ncu ada dapat pesanan buras nih gkgkgk,2025-12-15 06:07:59+00:00,bentarrrlg interkom presiden uganda dulu ncu ada dapat pesanan buras nih gkgkgk,114
Dari Aceh Tamiang Presiden Prabowo mengajak semua pihak menjaga lingkungan dan memperketat pengawasan pembalakan liar sebagai langkah penting menghadapi ancaman bencana. #SemuaTanganiBencana https://t.co/OQY6zBdyXL,2025-12-15 06:08:13+00:00,dari aceh tamiang presiden prabowo mengajak semua pihak menjaga lingkungan dan memperketat pengawasan pembalakan liar sebagai langkah penting menghadapi ancaman bencana semuatanganibencana,76
@MuhammadTuhasan Ini org byk bacot emg gibran ama presiden gagal,2025-12-15 06:08:34+00:00,ini org byk bacot emg gibran ama presiden gagal,67
Pak Presiden @prabowo saat ini (setelah bencana banjir longsor lumpur kayu gelondongan) sudah tidak relevan lagi memilah yg Legal dan Ilegal.Melihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora https://t.co/gQkwBGROCx,2025-12-15 06:08:39+00:00,pak presiden saat ini setelah bencana banjir longsor lumpur kayu gelondongan sudah tidak relevan lagi memilah yg legal dan ilegalmelihat masifnya kerusakan kehancuran lingkungan infrastruktur kematian kehidupan rakyat yg kehilangan ayah ibu anak saudara flora,77
